ItemType	Code	Equiv1	Equiv2	*CTC	Repair	Body	BodyLoc1	BodyLoc2	Shoots	Quiver	Throwable	Reload	ReEquip	AutoStack	Magic	Rare	Normal	Beltable	MaxSockets1	MaxSocketsLevelThreshold1	MaxSockets2	MaxSocketsLevelThreshold2	MaxSockets3	TreasureClass	Rarity	StaffMods	Class	VarInvGfx	InvGfx1	InvGfx2	InvGfx3	InvGfx4	InvGfx5	InvGfx6	StorePage	*eol
C698	C698			id90 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C699	C699			id90 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C700	C700			id90 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C701	C701			id90 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C702	C702			id90 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C703	C703			id90 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C704	C704			id90 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C705	C705			id90 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C706	C706			id90 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C707	C707			id90 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C708	C708			id90 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C709	C709			id90 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C710	C710			id90 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C711	C711			id90 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C712	C712			id90 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C713	C713			id90 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C714	C714			id90 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C715	C715			id90 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C716	C716			id90 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C717	C717			id90 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C718	C718			id90 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C719	C719			id91 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C720	C720			id91 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C721	C721			id91 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C722	C722			id91 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C723	C723			id91 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C724	C724			id91 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C725	C725			id91 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C726	C726			id91 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C727	C727			id91 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C728	C728			id91 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C729	C729			id91 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C730	C730			id91 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C731	C731			id91 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C732	C732			id91 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C733	C733			id91 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C734	C734			id91 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C735	C735			id91 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C736	C736			id91 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C737	C737			id91 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C738	C738			id91 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C739	C739			id91 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C740	C740			id91 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C741	C741			id91 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C742	C742			id91 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C743	C743			id91 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C744	C744			id91 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C745	C745			id91 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C746	C746			id91 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C747	C747			id91 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C748	C748			id91 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C749	C749			id91 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C750	C750			id91 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C751	C751			id91 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C752	C752			id91 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C753	C753			id91 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C754	C754			id91 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C755	C755			id91 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C756	C756			id91 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C757	C757			id91 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C758	C758			id91 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C759	C759			id91 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C760	C760			id91 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C761	C761			id91 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C762	C762			id91 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C763	C763			id91 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C764	C764			id91 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C765	C765			id91 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C766	C766			id91 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C767	C767			id91 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C768	C768			id91 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C769	C769			id91 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C770	C770			id91 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C771	C771			id91 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C772	C772			id91 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C773	C773			id91 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C774	C774			id91 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C775	C775			id91 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C776	C776			id91 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C777	C777			id91 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C778	C778			id91 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C779	C779			id91 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C780	C780			id91 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C781	C781			id91 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C782	C782			id91 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C783	C783			id92 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C784	C784			id92 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C785	C785			id92 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C786	C786			id92 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C787	C787			id92 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C788	C788			id92 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C789	C789			id92 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C790	C790			id92 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C791	C791			id92 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C792	C792			id92 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C793	C793			id92 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C794	C794			id92 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C795	C795			id92 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C796	C796			id92 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C797	C797			id92 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C798	C798			id92 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C799	C799			id92 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C800	C800			id92 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C801	C801			id92 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C802	C802			id92 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C803	C803			id92 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C804	C804			id92 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C805	C805			id92 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C806	C806			id92 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C807	C807			id92 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C808	C808			id92 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C809	C809			id92 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C810	C810			id92 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C811	C811			id92 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C812	C812			id92 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C813	C813			id92 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C814	C814			id92 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C815	C815			id92 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C816	C816			id92 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C817	C817			id92 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C818	C818			id92 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C819	C819			id92 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C820	C820			id92 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C821	C821			id92 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C822	C822			id92 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C823	C823			id92 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C824	C824			id92 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C825	C825			id92 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C826	C826			id92 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C827	C827			id92 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C828	C828			id92 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C829	C829			id92 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C830	C830			id92 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C831	C831			id92 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C832	C832			id92 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C833	C833			id92 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C834	C834			id92 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C835	C835			id92 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C836	C836			id92 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C837	C837			id92 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C838	C838			id92 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C839	C839			id92 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C840	C840			id92 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C841	C841			id92 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C842	C842			id92 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C843	C843			id92 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C844	C844			id92 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C845	C845			id92 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C846	C846			id92 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C847	C847			id93 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C848	C848			id93 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C849	C849			id93 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C850	C850			id93 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C851	C851			id93 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C852	C852			id93 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C853	C853			id93 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C854	C854			id93 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C855	C855			id93 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C856	C856			id93 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C857	C857			id93 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C858	C858			id93 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C859	C859			id93 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C860	C860			id93 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C861	C861			id93 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C862	C862			id93 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C863	C863			id93 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C864	C864			id93 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C865	C865			id93 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C866	C866			id93 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C867	C867			id93 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C868	C868			id93 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C869	C869			id93 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C870	C870			id93 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C871	C871			id93 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C872	C872			id93 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C873	C873			id93 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C874	C874			id93 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C875	C875			id93 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C876	C876			id93 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C877	C877			id93 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C878	C878			id93 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C879	C879			id93 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C880	C880			id93 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C881	C881			id93 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C882	C882			id93 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C883	C883			id93 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C884	C884			id93 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C885	C885			id93 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C886	C886			id93 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C887	C887			id93 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C888	C888			id93 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C889	C889			id93 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C890	C890			id93 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C891	C891			id93 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C892	C892			id93 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C893	C893			id93 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C894	C894			id93 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C895	C895			id93 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C896	C896			id93 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C897	C897			id93 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C898	C898			id93 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C899	C899			id93 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C900	C900			id93 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C901	C901			id93 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C902	C902			id93 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C903	C903			id93 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C904	C904			id93 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C905	C905			id93 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C906	C906			id93 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C907	C907			id93 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C908	C908			id93 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C909	C909			id93 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C910	C910			id93 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C911	C911			id94 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C912	C912			id94 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C913	C913			id94 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C914	C914			id94 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C915	C915			id94 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C916	C916			id94 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C917	C917			id94 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C918	C918			id94 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C919	C919			id94 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C920	C920			id94 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C921	C921			id94 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C922	C922			id94 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C923	C923			id94 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C924	C924			id94 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C925	C925			id94 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C926	C926			id94 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C927	C927			id94 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C928	C928			id94 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C929	C929			id94 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C930	C930			id94 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C931	C931			id94 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C932	C932			id94 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C933	C933			id94 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C934	C934			id94 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C935	C935			id94 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C936	C936			id94 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C937	C937			id94 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C938	C938			id94 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C939	C939			id94 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C940	C940			id94 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C941	C941			id94 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C942	C942			id94 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C943	C943			id94 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C944	C944			id94 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C945	C945			id94 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C946	C946			id94 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C947	C947			id94 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C948	C948			id94 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C949	C949			id94 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C950	C950			id94 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C951	C951			id94 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C952	C952			id94 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C953	C953			id94 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C954	C954			id94 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C955	C955			id94 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C956	C956			id94 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C957	C957			id94 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C958	C958			id94 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C959	C959			id94 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C960	C960			id94 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C961	C961			id94 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C962	C962			id94 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C963	C963			id94 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C964	C964			id94 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C965	C965			id94 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C966	C966			id94 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C967	C967			id94 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C968	C968			id94 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C969	C969			id94 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C970	C970			id94 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C971	C971			id94 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C972	C972			id94 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C973	C973			id94 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C974	C974			id94 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C975	C975			id95 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C976	C976			id95 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C977	C977			id95 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C978	C978			id95 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C979	C979			id95 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C980	C980			id95 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C981	C981			id95 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C982	C982			id95 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C983	C983			id95 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C984	C984			id95 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C985	C985			id95 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C986	C986			id95 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C987	C987			id95 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C988	C988			id95 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
C989	C989			id95 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
